gene,biotype
ENSG00000287215,lncRNA
ENSG00000179028,lncRNA
ENSG00000276474,processed_pseudogene
ENSG00000275335,miRNA
ENSG00000155622,protein_coding
ENSG00000225957,unprocessed_pseudogene
ENSG00000276897,unprocessed_pseudogene
ENSG00000224556,unprocessed_pseudogene
ENSG00000250084,unprocessed_pseudogene
ENSG00000278358,processed_pseudogene
ENSG00000278160,unprocessed_pseudogene
ENSG00000275643,processed_pseudogene
ENSG00000204379,protein_coding
ENSG00000223395,processed_pseudogene
ENSG00000204382,protein_coding
ENSG00000277289,processed_pseudogene
ENSG00000227058,unprocessed_pseudogene
ENSG00000231593,unprocessed_pseudogene
ENSG00000228771,unprocessed_pseudogene
ENSG00000185319,unprocessed_pseudogene
ENSG00000197185,unprocessed_pseudogene
ENSG00000234792,processed_pseudogene
ENSG00000157965,transcribed_unprocessed_pseudogene
ENSG00000187754,protein_coding
ENSG00000228354,processed_pseudogene
ENSG00000222608,rRNA_pseudogene
ENSG00000225508,unprocessed_pseudogene
ENSG00000237275,processed_pseudogene
ENSG00000241476,protein_coding
ENSG00000223958,processed_pseudogene
ENSG00000225397,processed_pseudogene
ENSG00000229826,processed_pseudogene
ENSG00000268447,protein_coding
ENSG00000269281,processed_pseudogene
ENSG00000226867,unprocessed_pseudogene
ENSG00000204363,protein_coding
ENSG00000229885,processed_pseudogene
ENSG00000171405,protein_coding
ENSG00000196395,unprocessed_pseudogene
ENSG00000224781,processed_pseudogene
ENSG00000171402,protein_coding
ENSG00000179304,protein_coding
ENSG00000286118,lncRNA
ENSG00000268350,protein_coding
ENSG00000184194,protein_coding
ENSG00000270497,processed_pseudogene
ENSG00000184205,protein_coding
ENSG00000234019,lncRNA
ENSG00000232593,protein_coding
ENSG00000235224,processed_pseudogene
ENSG00000231340,processed_pseudogene
ENSG00000227329,processed_pseudogene
ENSG00000126012,protein_coding
ENSG00000276575,miRNA
ENSG00000277474,miRNA
ENSG00000235262,lncRNA
ENSG00000124313,protein_coding
ENSG00000226299,processed_pseudogene
ENSG00000207408,misc_RNA
ENSG00000236571,processed_pseudogene
ENSG00000234413,processed_pseudogene
ENSG00000072501,protein_coding
ENSG00000278204,miRNA
ENSG00000158423,protein_coding
ENSG00000072506,protein_coding
ENSG00000233250,lncRNA
ENSG00000235416,processed_pseudogene
ENSG00000199422,misc_RNA
ENSG00000086758,protein_coding
ENSG00000271886,miRNA
ENSG00000208012,miRNA
ENSG00000224735,processed_pseudogene
ENSG00000226110,processed_pseudogene
ENSG00000229037,processed_pseudogene
ENSG00000235916,processed_pseudogene
ENSG00000201618,rRNA_pseudogene
ENSG00000172943,protein_coding
ENSG00000184083,protein_coding
ENSG00000224949,processed_pseudogene
ENSG00000196632,protein_coding
ENSG00000234566,processed_pseudogene
ENSG00000207104,snRNA
ENSG00000158526,protein_coding
ENSG00000102302,protein_coding
ENSG00000130119,protein_coding
ENSG00000215197,processed_pseudogene
ENSG00000102313,protein_coding
ENSG00000102316,protein_coding
ENSG00000221716,snoRNA
ENSG00000275387,unprocessed_pseudogene
ENSG00000067445,protein_coding
ENSG00000221750,snoRNA
ENSG00000158571,protein_coding
ENSG00000169188,protein_coding
ENSG00000158578,protein_coding
ENSG00000278283,unprocessed_pseudogene
ENSG00000234466,processed_pseudogene
ENSG00000238269,protein_coding
ENSG00000234068,protein_coding
ENSG00000278319,unprocessed_pseudogene
ENSG00000276929,unprocessed_pseudogene
ENSG00000182518,protein_coding
ENSG00000186678,unprocessed_pseudogene
ENSG00000229760,processed_pseudogene
ENSG00000231947,processed_pseudogene
ENSG00000238047,processed_pseudogene
ENSG00000256045,protein_coding
ENSG00000158639,protein_coding
ENSG00000204279,protein_coding
ENSG00000232765,transcribed_unprocessed_pseudogene
ENSG00000266328,miRNA
ENSG00000283334,miRNA
ENSG00000187601,protein_coding
ENSG00000247746,protein_coding
ENSG00000277516,unprocessed_pseudogene
ENSG00000200635,misc_RNA
ENSG00000235136,processed_pseudogene
ENSG00000189299,protein_coding
ENSG00000229594,unprocessed_pseudogene
ENSG00000169164,transcribed_unprocessed_pseudogene
ENSG00000083750,protein_coding
ENSG00000227486,lncRNA
ENSG00000214745,processed_pseudogene
ENSG00000102349,protein_coding
ENSG00000234135,processed_pseudogene
ENSG00000188021,protein_coding
ENSG00000230105,lncRNA
ENSG00000204272,protein_coding
ENSG00000237748,processed_pseudogene
ENSG00000204271,protein_coding
ENSG00000224799,lncRNA
ENSG00000237708,processed_pseudogene
ENSG00000186787,protein_coding
ENSG00000226310,lncRNA
ENSG00000147059,protein_coding
ENSG00000286977,lncRNA
ENSG00000231765,processed_pseudogene
ENSG00000165591,protein_coding
ENSG00000231831,processed_pseudogene
ENSG00000198455,protein_coding
ENSG00000215174,protein_coding
ENSG00000227427,processed_pseudogene
ENSG00000198205,protein_coding
ENSG00000228004,processed_pseudogene
ENSG00000235124,processed_pseudogene
ENSG00000236852,processed_pseudogene
ENSG00000235170,processed_pseudogene
ENSG00000228182,processed_pseudogene
ENSG00000234570,processed_pseudogene
ENSG00000277499,processed_pseudogene
ENSG00000235437,lncRNA
ENSG00000230823,processed_pseudogene
ENSG00000186767,protein_coding
ENSG00000233661,lncRNA
ENSG00000131089,protein_coding
ENSG00000231729,lncRNA
ENSG00000236813,processed_pseudogene
ENSG00000222532,miRNA
ENSG00000232794,processed_pseudogene
ENSG00000226010,processed_pseudogene
ENSG00000184675,protein_coding
ENSG00000287370,lncRNA
ENSG00000244006,misc_RNA
ENSG00000198881,protein_coding
ENSG00000102043,protein_coding
ENSG00000213754,processed_pseudogene
ENSG00000283349,transcribed_unitary_pseudogene
ENSG00000230889,processed_pseudogene
ENSG00000227261,processed_pseudogene
ENSG00000226502,processed_pseudogene
ENSG00000225814,processed_pseudogene
ENSG00000236982,processed_pseudogene
ENSG00000126970,protein_coding
ENSG00000237971,processed_pseudogene
ENSG00000225569,processed_pseudogene
ENSG00000231857,processed_pseudogene
ENSG00000237963,processed_pseudogene
ENSG00000102053,protein_coding
ENSG00000228158,processed_pseudogene
ENSG00000227534,processed_pseudogene
ENSG00000001497,protein_coding
ENSG00000227942,processed_pseudogene
ENSG00000147065,protein_coding
ENSG00000231809,processed_pseudogene
ENSG00000276689,processed_pseudogene
ENSG00000233833,processed_pseudogene
ENSG00000230039,processed_pseudogene
ENSG00000237311,lncRNA
ENSG00000217835,processed_pseudogene
ENSG00000274536,lncRNA
ENSG00000284567,miRNA
ENSG00000155659,protein_coding
ENSG00000215168,processed_pseudogene
ENSG00000237294,processed_pseudogene
ENSG00000089472,protein_coding
ENSG00000231356,processed_pseudogene
ENSG00000226820,unprocessed_pseudogene
ENSG00000235892,processed_pseudogene
ENSG00000131080,protein_coding
ENSG00000222667,snRNA
ENSG00000226280,processed_pseudogene
ENSG00000233710,processed_pseudogene
ENSG00000169083,protein_coding
ENSG00000234201,processed_pseudogene
ENSG00000260118,lncRNA
ENSG00000079482,protein_coding
ENSG00000228328,processed_pseudogene
ENSG00000252145,snRNA
ENSG00000228125,processed_pseudogene
ENSG00000206646,misc_RNA
ENSG00000225925,processed_pseudogene
ENSG00000181704,protein_coding
ENSG00000206747,snRNA
ENSG00000236735,processed_pseudogene
ENSG00000234463,processed_pseudogene
ENSG00000130052,protein_coding
ENSG00000232267,processed_pseudogene
ENSG00000213740,processed_pseudogene
ENSG00000090776,protein_coding
ENSG00000181191,protein_coding
ENSG00000172186,processed_pseudogene
ENSG00000215162,lncRNA
ENSG00000231706,processed_pseudogene
ENSG00000130054,protein_coding
ENSG00000228160,lncRNA
ENSG00000158813,protein_coding
ENSG00000285776,rRNA_pseudogene
ENSG00000212434,snoRNA
ENSG00000233229,processed_pseudogene
ENSG00000211991,miRNA
ENSG00000286077,lncRNA
ENSG00000147160,protein_coding
ENSG00000189401,protein_coding
ENSG00000226579,processed_pseudogene
ENSG00000235382,processed_pseudogene
ENSG00000089289,protein_coding
ENSG00000220925,lncRNA
ENSG00000203588,lncRNA
ENSG00000184210,protein_coding
ENSG00000242657,misc_RNA
ENSG00000204195,protein_coding
ENSG00000200473,rRNA_pseudogene
ENSG00000186912,protein_coding
ENSG00000120500,protein_coding
ENSG00000147127,protein_coding
ENSG00000120509,protein_coding
ENSG00000090889,protein_coding
ENSG00000231053,processed_pseudogene
ENSG00000201377,misc_RNA
ENSG00000130055,protein_coding
ENSG00000284391,lncRNA
ENSG00000082458,protein_coding
ENSG00000200431,snRNA
ENSG00000231651,lncRNA
ENSG00000120498,protein_coding
ENSG00000230187,processed_pseudogene
ENSG00000277492,snoRNA
ENSG00000280704,snoRNA
ENSG00000213747,processed_pseudogene
ENSG00000165349,protein_coding
ENSG00000230629,processed_pseudogene
ENSG00000229324,processed_pseudogene
ENSG00000212605,snRNA
ENSG00000227536,processed_pseudogene
ENSG00000147164,protein_coding
ENSG00000184481,protein_coding
ENSG00000204165,protein_coding
ENSG00000285171,protein_coding
ENSG00000147168,protein_coding
ENSG00000184634,protein_coding
ENSG00000196338,protein_coding
ENSG00000228427,lncRNA
ENSG00000169562,protein_coding
ENSG00000147130,protein_coding
ENSG00000147140,protein_coding
ENSG00000147166,protein_coding
ENSG00000224208,processed_pseudogene
ENSG00000213706,processed_pseudogene
ENSG00000147133,protein_coding
ENSG00000275975,misc_RNA
ENSG00000229601,processed_pseudogene
ENSG00000213018,processed_pseudogene
ENSG00000199751,misc_RNA
ENSG00000243468,transcribed_processed_pseudogene
ENSG00000215120,processed_pseudogene
ENSG00000147162,protein_coding
ENSG00000147174,protein_coding
ENSG00000186810,protein_coding
ENSG00000237265,transcribed_unprocessed_pseudogene
ENSG00000283599,protein_coding
ENSG00000230934,processed_pseudogene
ENSG00000281852,lncRNA
ENSG00000215115,protein_coding
ENSG00000226870,transcribed_unprocessed_pseudogene
ENSG00000237182,processed_pseudogene
ENSG00000237717,processed_pseudogene
ENSG00000234442,transcribed_unprocessed_pseudogene
ENSG00000215113,protein_coding
ENSG00000224617,processed_pseudogene
ENSG00000229030,processed_pseudogene
ENSG00000283178,unprocessed_pseudogene
ENSG00000204131,protein_coding
ENSG00000201392,snRNA
ENSG00000196933,processed_pseudogene
ENSG00000242732,protein_coding
ENSG00000225471,transcribed_processed_pseudogene
ENSG00000102309,protein_coding
ENSG00000239577,misc_RNA
ENSG00000186871,protein_coding
ENSG00000198034,protein_coding
ENSG00000238926,misc_RNA
ENSG00000125931,protein_coding
ENSG00000285547,protein_coding
ENSG00000147099,protein_coding
ENSG00000222810,snRNA
ENSG00000067177,protein_coding
ENSG00000225858,processed_pseudogene
ENSG00000231944,lncRNA
ENSG00000273788,snoRNA
ENSG00000213698,processed_pseudogene
ENSG00000201271,snRNA
ENSG00000184911,protein_coding
ENSG00000269911,lncRNA
ENSG00000268994,protein_coding
ENSG00000225396,protein_coding
ENSG00000269502,protein_coding
ENSG00000283594,protein_coding
ENSG00000275520,protein_coding
ENSG00000226725,lncRNA
ENSG00000184388,protein_coding
ENSG00000186288,protein_coding
ENSG00000231963,lncRNA
ENSG00000204118,transcribed_processed_pseudogene
ENSG00000186462,protein_coding
ENSG00000230311,processed_pseudogene
ENSG00000237014,processed_pseudogene
ENSG00000225664,processed_pseudogene
ENSG00000207486,snRNA
ENSG00000131264,protein_coding
ENSG00000233162,processed_pseudogene
ENSG00000269904,transcribed_processed_pseudogene
ENSG00000237475,processed_pseudogene
ENSG00000204116,protein_coding
ENSG00000230146,processed_pseudogene
ENSG00000270641,lncRNA
ENSG00000229807,lncRNA
ENSG00000274655,misc_RNA
ENSG00000277577,misc_RNA
ENSG00000278039,misc_RNA
ENSG00000182707,processed_pseudogene
ENSG00000230590,lncRNA
ENSG00000225470,lncRNA
ENSG00000274430,misc_RNA
ENSG00000276784,misc_RNA
ENSG00000228906,lncRNA
ENSG00000271199,lncRNA
ENSG00000233984,processed_pseudogene
ENSG00000203397,processed_pseudogene
ENSG00000234969,processed_pseudogene
ENSG00000223650,processed_pseudogene
ENSG00000232928,processed_pseudogene
ENSG00000280375,TEC
ENSG00000230986,processed_pseudogene
ENSG00000224430,processed_pseudogene
ENSG00000231549,processed_pseudogene
ENSG00000204113,processed_pseudogene
ENSG00000228492,processed_pseudogene
ENSG00000271533,lncRNA
ENSG00000202566,miRNA
ENSG00000212027,miRNA
ENSG00000283534,miRNA
ENSG00000265727,misc_RNA
ENSG00000278421,misc_RNA
ENSG00000273974,misc_RNA
ENSG00000275254,misc_RNA
ENSG00000275625,misc_RNA
ENSG00000207820,miRNA
ENSG00000199168,miRNA
ENSG00000277922,misc_RNA
ENSG00000187969,protein_coding
ENSG00000226515,processed_pseudogene
ENSG00000213269,processed_pseudogene
ENSG00000239745,misc_RNA
ENSG00000230665,processed_pseudogene
ENSG00000213695,processed_pseudogene
ENSG00000147100,protein_coding
ENSG00000231206,processed_pseudogene
ENSG00000131263,protein_coding
ENSG00000230673,processed_pseudogene
ENSG00000199885,snRNA
ENSG00000050030,protein_coding
ENSG00000271589,processed_pseudogene
ENSG00000131269,protein_coding
ENSG00000094841,protein_coding
ENSG00000229661,processed_pseudogene
ENSG00000199601,snRNA
ENSG00000232186,processed_pseudogene
ENSG00000102383,protein_coding
ENSG00000233254,processed_pseudogene
ENSG00000237089,processed_pseudogene
ENSG00000224775,unprocessed_pseudogene
ENSG00000215105,processed_pseudogene
ENSG00000186675,protein_coding
ENSG00000233063,processed_pseudogene
ENSG00000226753,processed_pseudogene
ENSG00000226854,lncRNA
ENSG00000232332,processed_pseudogene
ENSG00000102390,protein_coding
ENSG00000237252,processed_pseudogene
ENSG00000201826,snRNA
ENSG00000274398,processed_pseudogene
ENSG00000213684,processed_pseudogene
ENSG00000198934,protein_coding
ENSG00000223259,rRNA_pseudogene
ENSG00000235447,processed_pseudogene
ENSG00000280870,lncRNA
ENSG00000283242,miRNA
ENSG00000207995,miRNA
ENSG00000201447,rRNA_pseudogene
ENSG00000234404,processed_pseudogene
ENSG00000196468,protein_coding
ENSG00000085224,protein_coding
ENSG00000237106,processed_pseudogene
ENSG00000102158,protein_coding
ENSG00000200906,snRNA
ENSG00000263410,misc_RNA
ENSG00000131174,protein_coding
ENSG00000165240,protein_coding
ENSG00000102144,protein_coding
ENSG00000248503,transcribed_processed_pseudogene
ENSG00000226784,protein_coding
ENSG00000187325,protein_coding
ENSG00000223592,unitary_pseudogene
ENSG00000173198,protein_coding
ENSG00000224755,processed_pseudogene
ENSG00000235061,processed_pseudogene
ENSG00000179300,protein_coding
ENSG00000271433,processed_pseudogene
ENSG00000147145,protein_coding
ENSG00000227645,processed_pseudogene
ENSG00000283622,miRNA
ENSG00000078589,protein_coding
ENSG00000232168,unitary_pseudogene
ENSG00000147138,protein_coding
ENSG00000271005,processed_pseudogene
ENSG00000225025,processed_pseudogene
ENSG00000078596,protein_coding
ENSG00000270268,processed_pseudogene
ENSG00000122145,protein_coding
ENSG00000278530,transcribed_unitary_pseudogene
ENSG00000174016,protein_coding
ENSG00000230247,processed_pseudogene
ENSG00000228051,processed_pseudogene
ENSG00000228612,processed_pseudogene
ENSG00000165288,protein_coding
ENSG00000225715,processed_pseudogene
ENSG00000239008,snoRNA
ENSG00000212623,snRNA
ENSG00000073905,processed_pseudogene
ENSG00000212546,snRNA
ENSG00000284618,lncRNA
ENSG00000198157,protein_coding
ENSG00000131171,protein_coding
ENSG00000231875,processed_pseudogene
ENSG00000224523,unprocessed_pseudogene
ENSG00000288059,lncRNA
ENSG00000233446,processed_pseudogene
ENSG00000206826,snRNA
ENSG00000228041,processed_pseudogene
ENSG00000213653,processed_pseudogene
ENSG00000202183,snoRNA
ENSG00000236365,processed_pseudogene
ENSG00000232735,processed_pseudogene
ENSG00000279437,TEC
ENSG00000196767,protein_coding
ENSG00000236870,processed_pseudogene
ENSG00000215102,processed_pseudogene
ENSG00000183035,protein_coding
ENSG00000072133,protein_coding
ENSG00000221494,miRNA
ENSG00000165259,protein_coding
ENSG00000233484,transcribed_processed_pseudogene
ENSG00000237211,processed_pseudogene
ENSG00000229547,transcribed_processed_pseudogene
ENSG00000230781,unitary_pseudogene
ENSG00000155008,protein_coding
ENSG00000184788,protein_coding
ENSG00000283446,unprocessed_pseudogene
ENSG00000276391,processed_pseudogene
ENSG00000235461,lncRNA
ENSG00000147180,protein_coding
ENSG00000124429,protein_coding
ENSG00000283435,miRNA
ENSG00000223707,processed_pseudogene
ENSG00000276892,processed_pseudogene
ENSG00000188419,protein_coding
ENSG00000199051,miRNA
ENSG00000199567,misc_RNA
ENSG00000234039,processed_pseudogene
ENSG00000225536,processed_pseudogene
ENSG00000223574,processed_pseudogene
ENSG00000126733,protein_coding
ENSG00000215093,processed_pseudogene
ENSG00000223772,processed_pseudogene
ENSG00000277717,snRNA
ENSG00000231478,transcribed_processed_pseudogene
ENSG00000271290,processed_pseudogene
ENSG00000236190,processed_pseudogene
ENSG00000271457,processed_pseudogene
ENSG00000200422,snoRNA
ENSG00000230478,processed_pseudogene
ENSG00000102271,protein_coding
ENSG00000237506,processed_pseudogene
ENSG00000282914,lncRNA
ENSG00000271205,processed_pseudogene
ENSG00000270446,processed_pseudogene
ENSG00000271056,processed_pseudogene
ENSG00000230706,processed_pseudogene
ENSG00000230956,processed_pseudogene
ENSG00000252016,snoRNA
ENSG00000271693,processed_pseudogene
ENSG00000147183,protein_coding
ENSG00000271157,processed_pseudogene
ENSG00000232576,processed_pseudogene
ENSG00000270745,processed_pseudogene
ENSG00000224065,processed_pseudogene
ENSG00000225012,lncRNA
ENSG00000153779,protein_coding
ENSG00000227581,processed_pseudogene
ENSG00000226081,processed_pseudogene
ENSG00000274022,processed_pseudogene
ENSG00000227434,processed_pseudogene
